Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker
2010-03-08 00:00:00-05:00,6.660644598459364,6.663066192157417,6.607361857202308,6.6324896812438965,429889600,0.0,0.0,AAPL
2010-03-09 00:00:00-05:00,6.609178598219244,6.811713329854507,6.596463512965416,6.751770496368408,920259200,0.0,0.0,AAPL
2010-03-10 00:00:00-05:00,6.776292519327941,6.8262450130714765,6.75721969019601,6.806869029998779,596218000,0.0,0.0,AAPL
2010-03-11 00:00:00-05:00,6.7787138019239,6.826848983764648,6.760851569413576,6.826848983764648,405700400,0.0,0.0,AAPL
2010-03-12 00:00:00-05:00,6.883461326450412,6.894360314766559,6.834417495848444,6.8601508140563965,416323600,0.0,0.0,AAPL
2010-03-15 00:00:00-04:00,6.8232173612591485,6.8268495495925485,6.667909984099788,6.776595115661621,493502800,0.0,0.0,AAPL
2010-03-16 00:00:00-04:00,6.786887274099489,6.811106440669544,6.7363292889434,6.795061111450195,446908000,0.0,0.0,AAPL
2010-03-17 00:00:00-04:00,6.808683606769125,6.85560858991372,6.759337030629153,6.785069942474365,450956800,0.0,0.0,AAPL
2010-03-18 00:00:00-04:00,6.7844643529636315,6.811711824353849,6.739356267149447,6.801115989685059,342109600,0.0,0.0,AAPL
2010-03-19 00:00:00-04:00,6.805354732938886,6.818978064924679,6.697577863209474,6.728457927703857,559445600,0.0,0.0,AAPL
2010-03-22 00:00:00-04:00,6.674569331841648,6.84198625505133,6.664881342775114,6.804142951965332,456419600,0.0,0.0,AAPL
2010-03-23 00:00:00-04:00,6.831087251983554,6.926149038914337,6.784464607598593,6.91343355178833,602431200,0.0,0.0,AAPL
2010-03-24 00:00:00-04:00,6.891637197679713,6.9691395115588595,6.887701046993601,6.944011688232422,597780400,0.0,0.0,AAPL
2010-03-25 00:00:00-04:00,6.990936065577869,6.992450218295733,6.849554783932459,6.861664772033691,542284400,0.0,0.0,AAPL
2010-03-26 00:00:00-04:00,6.931295249647825,7.022117720165279,6.919185263548049,6.990330219268799,640875200,0.0,0.0,AAPL
2010-03-29 00:00:00-04:00,7.053906672287941,7.08024468183968,7.012128024846755,7.035438537597656,540744400,0.0,0.0,AAPL
2010-03-30 00:00:00-04:00,7.162893562885932,7.189535535623765,7.091748598303892,7.140187740325928,527310000,0.0,0.0,AAPL
2010-03-31 00:00:00-04:00,7.129290841612881,7.1631980046011146,7.0981080221210675,7.114455699920654,430659600,0.0,0.0,AAPL
2010-04-01 00:00:00-04:00,7.187417349013061,7.227378699446662,7.046339198256081,7.143822193145752,603145200,0.0,0.0,AAPL
2010-04-05 00:00:00-04:00,7.113850007785244,7.220717823165044,7.107491859837423,7.220112323760986,684507600,0.0,0.0,AAPL
2010-04-06 00:00:00-04:00,7.211332546887622,7.273091865514869,7.1750033932697646,7.2519001960754395,447017200,0.0,0.0,AAPL
2010-04-07 00:00:00-04:00,7.252202072634078,7.323952530384963,7.2252577567438525,7.283990383148193,628502000,0.0,0.0,AAPL
2010-04-08 00:00:00-04:00,7.2791470748698455,7.312448732638757,7.206488765481241,7.264312744140625,572989200,0.0,0.0,AAPL
2010-04-09 00:00:00-04:00,7.309118204625997,7.323044689176484,7.279751891409477,7.320016384124756,334182800,0.0,0.0,AAPL
2010-04-12 00:00:00-04:00,7.33243176525637,7.358770592784176,7.320624927650292,7.3351569175720215,333026400,0.0,0.0,AAPL
2010-04-13 00:00:00-04:00,7.322137141203181,7.3505948055176,7.299430508760042,7.33939266204834,306210800,0.0,0.0,AAPL
2010-04-14 00:00:00-04:00,7.425675129459464,7.441720459903198,7.389043627121851,7.438087463378906,404076400,0.0,0.0,AAPL
2010-04-15 00:00:00-04:00,7.440809739908951,7.539201347421167,7.432635904204768,7.535871505737305,376784800,0.0,0.0,AAPL
2010-04-16 00:00:00-04:00,7.525277224737774,7.603082690475688,7.403575070449092,7.489856719970703,750545600,0.0,0.0,AAPL
2010-04-19 00:00:00-04:00,7.478654075484798,7.504689738542192,7.31941098363748,7.479865074157715,566924400,0.0,0.0,AAPL
2010-04-20 00:00:00-04:00,7.524369421025204,7.545864247144437,7.35543911771061,7.404786109924316,738326400,0.0,0.0,AAPL
2010-04-21 00:00:00-04:00,7.834984152535857,7.878882462583033,7.742041999248432,7.8476996421813965,982391200,0.0,0.0,AAPL
2010-04-22 00:00:00-04:00,7.818028496862991,8.075662392326786,7.756268375141242,8.067185401916504,793424800,0.0,0.0,AAPL
2010-04-23 00:00:00-04:00,8.11320132147659,8.240050592102525,8.083230319518893,8.199180603027344,796955600,0.0,0.0,AAPL
2010-04-26 00:00:00-04:00,8.230970236677363,8.248528910339406,8.119257621759758,8.158917427062988,479068800,0.0,0.0,AAPL
2010-04-27 00:00:00-04:00,8.091407534949626,8.108663867554123,7.88705669581832,7.933073043823242,709343600,0.0,0.0,AAPL
2010-04-28 00:00:00-04:00,7.969705095341802,7.992410114611775,7.762629111006478,7.919752597808838,758402400,0.0,0.0,AAPL
2010-04-29 00:00:00-04:00,7.962740951850633,8.174055419672603,7.932164440760404,8.132883071899414,558840800,0.0,0.0,AAPL
2010-04-30 00:00:00-04:00,8.153165948121604,8.191311606236269,7.901587790385374,7.9043121337890625,542463600,0.0,0.0,AAPL
2010-05-03 00:00:00-04:00,7.9875618751297965,8.10987027496877,7.958497916697524,8.063549995422363,454342000,0.0,0.0,AAPL
2010-05-04 00:00:00-04:00,7.958806422826948,7.970915604010537,7.772922124609965,7.831350803375244,723819600,0.0,0.0,AAPL
2010-05-05 00:00:00-04:00,7.660298889107212,7.815000312636118,7.53011897306349,7.749910354614258,883103200,0.0,0.0,AAPL
2010-05-06 00:00:00-04:00,7.684518554383021,7.818330666349573,6.032148551961766,7.455039978027344,1285860800,0.0,0.0,AAPL
2010-05-07 00:00:00-04:00,7.378145100028585,7.464729097386836,6.818070226916755,7.140491008758545,1676018400,0.0,0.0,AAPL
2010-05-10 00:00:00-04:00,7.576135499390383,7.709342092622176,7.52406337547768,7.689360618591309,984306400,0.0,0.0,AAPL
2010-05-11 00:00:00-04:00,7.6242734058160515,7.86798164614853,7.583706565084015,7.765957832336426,848906800,0.0,0.0,AAPL
2010-05-12 00:00:00-04:00,7.848302645881012,7.966070253632373,7.831955779529605,7.934585094451904,654379600,0.0,0.0,AAPL
2010-05-13 00:00:00-04:00,7.968794735048347,8.022683372104558,7.762324294453275,7.821662425994873,599712400,0.0,0.0,AAPL
2010-05-14 00:00:00-04:00,7.724785587976207,7.764747746611629,7.553433271331831,7.684217929840088,759362800,0.0,0.0,AAPL
2010-05-17 00:00:00-04:00,7.710858718410542,7.755664866139838,7.499241121818789,7.696326732635498,762834800,0.0,0.0,AAPL
2010-05-18 00:00:00-04:00,7.779887077810743,7.827417587263403,7.576443239417225,7.64001989364624,782678400,0.0,0.0,AAPL
2010-05-19 00:00:00-04:00,7.553432520712262,7.656970499810675,7.412657538637249,7.518314361572266,1025726800,0.0,0.0,AAPL
2010-05-20 00:00:00-04:00,7.322742634569265,7.382383929737243,7.1510879765397215,7.198013782501221,1282915200,0.0,0.0,AAPL
2010-05-21 00:00:00-04:00,7.0484582034855325,7.402062646129904,7.003955201550098,7.33606481552124,1223891200,0.0,0.0,AAPL
2010-05-24 00:00:00-04:00,7.486222471243241,7.595815426764129,7.455342813253871,7.470479488372803,754238800,0.0,0.0,AAPL
2010-05-25 00:00:00-04:00,7.246147269327244,7.470479521560398,7.1798471122003535,7.423857688903809,1048006400,0.0,0.0,AAPL
2010-05-26 00:00:00-04:00,7.57098903390258,7.633051489589631,7.379352174014886,7.390251159667969,850654000,0.0,0.0,AAPL
2010-05-27 00:00:00-04:00,7.586734476914658,7.686337117732847,7.541625979454962,7.669988632202148,666282400,0.0,0.0,AAPL
2010-05-28 00:00:00-04:00,7.852848754779524,7.853151100403274,7.669991091628982,7.776859760284424,815614800,0.0,0.0,AAPL
2010-06-01 00:00:00-04:00,7.861928320020561,8.05114246591491,7.83982799266244,7.8964409828186035,876472800,0.0,0.0,AAPL
2010-06-02 00:00:00-04:00,8.008758678793614,8.016630172589934,7.881303858682522,7.9908976554870605,688548000,0.0,0.0,AAPL
2010-06-03 00:00:00-04:00,8.028131870612675,8.039334013220557,7.883723907970602,7.965767860412598,650106800,0.0,0.0,AAPL
2010-06-04 00:00:00-04:00,7.8171195831459235,7.928831373607799,7.708738443010801,7.749002933502197,758304400,0.0,0.0,AAPL
2010-06-07 00:00:00-04:00,7.819543080669297,7.845578746932601,7.585219659068285,7.59702730178833,886942000,0.0,0.0,AAPL
2010-06-08 00:00:00-04:00,7.666657300280459,7.68361128198233,7.43687555295268,7.548285007476807,1000770400,0.0,0.0,AAPL
2010-06-09 00:00:00-04:00,7.613074028425263,7.626092672355326,7.341211210294826,7.362705230712891,854630000,0.0,0.0,AAPL
2010-06-10 00:00:00-04:00,7.41235373210354,7.598237193516185,7.332429429811945,7.584009170532227,776356000,0.0,0.0,AAPL
2010-06-11 00:00:00-04:00,7.514986076453041,7.685430566441077,7.488950403524623,7.674834728240967,545759200,0.0,0.0,AAPL
2010-06-14 00:00:00-04:00,7.7490036656959616,7.845577982912045,7.689968691486408,7.6981425285339355,602960400,0.0,0.0,AAPL
2010-06-15 00:00:00-04:00,7.739316234272893,7.8667710276365,7.735077738502821,7.861927032470703,585074000,0.0,0.0,AAPL
2010-06-16 00:00:00-04:00,7.90461566956327,8.105939826947356,7.890386834112646,8.090803146362305,783678000,0.0,0.0,AAPL
2010-06-17 00:00:00-04:00,8.192218311347574,8.26184992527223,8.158916656902033,8.230667114257812,872855200,0.0,0.0,AAPL
2010-06-18 00:00:00-04:00,8.242170050732138,8.325424987758426,8.217042235227233,8.297268867492676,784621600,0.0,0.0,AAPL
2010-06-21 00:00:00-04:00,8.406865191715509,8.446827351207563,8.135607876873154,8.179203033447266,776490400,0.0,0.0,AAPL
2010-06-22 00:00:00-04:00,8.239449674102165,8.354794511143126,8.219468996981144,8.290613174438477,717262000,0.0,0.0,AAPL
2010-06-23 00:00:00-04:00,8.3127122257395,8.315134223613258,8.110479445333176,8.203421592712402,768457200,0.0,0.0,AAPL
2010-06-24 00:00:00-04:00,8.204330142475204,8.270934281314467,8.116535137241232,8.143782615661621,714277200,0.0,0.0,AAPL
2010-06-25 00:00:00-04:00,8.175873342493196,8.182230683299831,8.047206714468757,8.074151039123535,549942400,0.0,0.0,AAPL
2010-06-28 00:00:00-04:00,8.081112803596502,8.166487416837084,8.00815214158047,8.122589111328125,584948000,0.0,0.0,AAPL
2010-06-29 00:00:00-04:00,7.996042978416581,8.00421762596449,7.698749996242595,7.7553629875183105,1133344800,0.0,0.0,AAPL
2010-06-30 00:00:00-04:00,7.771706530658651,7.809852170884009,7.568869962658307,7.614886283874512,739452000,0.0,0.0,AAPL
2010-07-01 00:00:00-04:00,7.69875024078648,7.713887728938847,7.363311587435869,7.52255392074585,1022896000,0.0,0.0,AAPL
2010-07-02 00:00:00-04:00,7.583403198913621,7.596724994433317,7.362703917157512,7.475930690765381,693842800,0.0,0.0,AAPL
2010-07-06 00:00:00-04:00,7.598843544092015,7.653336872427351,7.452315925202668,7.527093887329102,615235600,0.0,0.0,AAPL
2010-07-07 00:00:00-04:00,7.583402986721219,7.834074886664295,7.561001125848791,7.8310465812683105,654556000,0.0,0.0,AAPL
2010-07-08 00:00:00-04:00,7.946391811565352,7.959107298290579,7.716610056126881,7.813487529754639,738144400,0.0,0.0,AAPL
2010-07-09 00:00:00-04:00,7.777160402851091,7.868286060436987,7.724785906497074,7.859809875488281,433322400,0.0,0.0,AAPL
2010-07-12 00:00:00-04:00,7.826807209271507,7.9273176623276544,7.715700923251682,7.789267063140869,562878400,0.0,0.0,AAPL
2010-07-13 00:00:00-04:00,7.759900618884744,7.76232180724761,7.460487330898154,7.62306022644043,1190924000,0.0,0.0,AAPL
2010-07-14 00:00:00-04:00,7.549800888398038,7.744160564244754,7.538295589770415,7.651218414306641,812047600,0.0,0.0,AAPL
2010-07-15 00:00:00-04:00,7.514984777756518,7.7795815750980415,7.486829457007338,7.6124677658081055,824866000,0.0,0.0,AAPL
2010-07-16 00:00:00-04:00,7.6648421833938105,7.719033172054486,7.520434201079854,7.565542697906494,1039858400,0.0,0.0,AAPL
2010-07-19 00:00:00-04:00,7.564934279129445,7.564934279129445,7.253714954744331,7.434754371643066,1024478000,0.0,0.0,AAPL
2010-07-20 00:00:00-04:00,7.353621686459178,7.656364095237487,7.266129048672799,7.625786781311035,1074950800,0.0,0.0,AAPL
2010-07-21 00:00:00-04:00,8.025410056706695,8.027226555398489,7.689669036818508,7.696934223175049,1185671200,0.0,0.0,AAPL
2010-07-22 00:00:00-04:00,7.801077104788326,7.871313431817606,7.729326624763882,7.841644763946533,645318800,0.0,0.0,AAPL
2010-07-23 00:00:00-04:00,7.783212805531082,7.882815423298783,7.75869048711535,7.869494438171387,533388800,0.0,0.0,AAPL
2010-07-26 00:00:00-04:00,7.871310697322559,7.874338193850566,7.801983047856932,7.849513530731201,420551600,0.0,0.0,AAPL
2010-07-27 00:00:00-04:00,7.897652811281122,8.016630645085584,7.880396478069707,7.994833469390869,584771600,0.0,0.0,AAPL
2010-07-28 00:00:00-04:00,7.9824193251920965,8.052655641251148,7.8788813493676555,7.9003753662109375,519985200,0.0,0.0,AAPL
2010-07-29 00:00:00-04:00,7.892806896432475,7.951538722508924,7.753242919971887,7.814093589782715,643806800,0.0,0.0,AAPL
2010-07-30 00:00:00-04:00,7.746884038641559,7.862228015694905,7.716911419541266,7.788056373596191,448210000,0.0,0.0,AAPL
2010-08-02 00:00:00-04:00,7.884635402287733,7.949724587325467,7.859810727455234,7.927321910858154,428055600,0.0,0.0,AAPL
2010-08-03 00:00:00-04:00,7.9018911193336505,7.970007797008274,7.853755118200755,7.92974328994751,417653600,0.0,0.0,AAPL
2010-08-04 00:00:00-04:00,7.9572931422765185,8.000887492773499,7.880699470723149,7.961531639099121,420375200,0.0,0.0,AAPL
2010-08-05 00:00:00-04:00,7.923686451314326,7.967584753838216,7.887962794938304,7.922778606414795,289097200,0.0,0.0,AAPL
2010-08-06 00:00:00-04:00,7.864651620646151,7.916421416388796,7.799561646192853,7.874037265777588,444897600,0.0,0.0,AAPL
2010-08-09 00:00:00-04:00,7.916119822992183,7.936404463656578,7.858296632620666,7.924294471740723,303128000,0.0,0.0,AAPL
2010-08-10 00:00:00-04:00,7.866769374867963,7.884934352923332,7.797137767399287,7.853448390960693,451920000,0.0,0.0,AAPL
2010-08-11 00:00:00-04:00,7.732049572488252,7.740828907843492,7.562816161567311,7.574319839477539,620054400,0.0,0.0,AAPL
2010-08-12 00:00:00-04:00,7.468361653496088,7.662419772292256,7.451105324147401,7.622760772705078,534920400,0.0,0.0,AAPL
2010-08-13 00:00:00-04:00,7.618526194765228,7.625489037504683,7.541023845591708,7.541326999664307,354869200,0.0,0.0,AAPL
2010-08-16 00:00:00-04:00,7.495307219690897,7.568874199193304,7.466243242557751,7.497123718261719,318430000,0.0,0.0,AAPL
2010-08-17 00:00:00-04:00,7.570993006176208,7.708741317684008,7.544351027268201,7.628211498260498,422640400,0.0,0.0,AAPL
2010-08-18 00:00:00-04:00,7.640018354455637,7.709951528243484,7.616403873089773,7.66151237487793,339696000,0.0,0.0,AAPL
2010-08-19 00:00:00-04:00,7.654548125435759,7.673924106579245,7.5286074816448085,7.564936637878418,426706000,0.0,0.0,AAPL
2010-08-20 00:00:00-04:00,7.550102731244167,7.687244717643267,7.538295087865414,7.557671070098877,384230000,0.0,0.0,AAPL
2010-08-23 00:00:00-04:00,7.622759188377213,7.629116526791584,7.424765768688435,7.441415786743164,414041600,0.0,0.0,AAPL
2010-08-24 00:00:00-04:00,7.3466584766449206,7.356648003112088,7.224955534868907,7.263706684112549,602565600,0.0,0.0,AAPL
2010-08-25 00:00:00-04:00,7.206489663594493,7.386622115257625,7.181059494662349,7.3533196449279785,596867600,0.0,0.0,AAPL
2010-08-26 00:00:00-04:00,7.430820910048644,7.439903400674557,7.274302959442139,7.274302959442139,466505200,0.0,0.0,AAPL
2010-08-27 00:00:00-04:00,7.318807938802338,7.344843607715478,7.131409489866614,7.314871788024902,548391200,0.0,0.0,AAPL
2010-08-30 00:00:00-04:00,7.28883598315863,7.439905286083715,7.286413985044607,7.341513633728027,383289200,0.0,0.0,AAPL
2010-08-31 00:00:00-04:00,7.321836377067736,7.403880362596823,7.2764255225910945,7.359679698944092,420786800,0.0,0.0,AAPL
2010-09-01 00:00:00-04:00,7.491976020437331,7.612770337129798,7.455950014032096,7.578560829162598,697037600,0.0,0.0,AAPL
2010-09-02 00:00:00-04:00,7.6067132242017355,7.634263038635254,7.525275587932955,7.634263038635254,415427600,0.0,0.0,AAPL
2010-09-03 00:00:00-04:00,7.722664568867313,7.834376365845662,7.704802742832761,7.834074020385742,520788800,0.0,0.0,AAPL
2010-09-07 00:00:00-04:00,7.769588539934399,7.857081160693561,7.757781708742956,7.805009841918945,342557600,0.0,0.0,AAPL
2010-09-08 00:00:00-04:00,7.864650253754809,8.004215015125787,7.84406327723664,7.959712028503418,526551200,0.0,0.0,AAPL
2010-09-09 00:00:00-04:00,8.02389389912167,8.068699234324217,7.959712584665827,7.9642534255981445,438575200,0.0,0.0,AAPL
2010-09-10 00:00:00-04:00,7.9678873693461245,8.007547177391865,7.913696383542538,7.974547863006592,387542400,0.0,0.0,AAPL
2010-09-13 00:00:00-04:00,8.047510334942672,8.121985164007022,8.045694644673162,8.084444999694824,388780000,0.0,0.0,AAPL
2010-09-14 00:00:00-04:00,8.059316528172786,8.148928030667179,8.038427199225705,8.115324020385742,408150400,0.0,0.0,AAPL
2010-09-15 00:00:00-04:00,8.118651995107756,8.18555845647094,8.108660852254216,8.180713653564453,429368800,0.0,0.0,AAPL
2010-09-16 00:00:00-04:00,8.181323770157157,8.375986634932481,8.158920285182184,8.37295913696289,652103200,0.0,0.0,AAPL
2010-09-17 00:00:00-04:00,8.406864425835545,8.41503907273073,8.285465422250699,8.336628913879395,634477200,0.0,0.0,AAPL
2010-09-20 00:00:00-04:00,8.358122410606422,8.591234837128285,8.351159571473143,8.574584007263184,658677600,0.0,0.0,AAPL
2010-09-21 00:00:00-04:00,8.59365895201359,8.699315797526461,8.561265129228474,8.590933799743652,668074400,0.0,0.0,AAPL
2010-09-22 00:00:00-04:00,8.558838438556045,8.718383849909733,8.549755949986809,8.711421012878418,585289600,0.0,0.0,AAPL
2010-09-23 00:00:00-04:00,8.668434136423267,8.863097757171149,8.65844380002013,8.746844291687012,786116800,0.0,0.0,AAPL
2010-09-24 00:00:00-04:00,8.843117536011103,8.886409534909388,8.796192540342409,8.849777221679688,649488000,0.0,0.0,AAPL
2010-09-27 00:00:00-04:00,8.900029074847065,8.922734082368084,8.810114464132905,8.814655303955078,482834800,0.0,0.0,AAPL
2010-09-28 00:00:00-04:00,8.833124250077118,8.833124250077118,8.325425604810432,8.684477806091309,1035042400,0.0,0.0,AAPL
2010-09-29 00:00:00-04:00,8.695681204410938,8.773789017775524,8.658444200310301,8.699919700622559,469644000,0.0,0.0,AAPL
2010-09-30 00:00:00-04:00,8.749268199302909,8.779542366244291,8.514642394994,8.590328216552734,673391600,0.0,0.0,AAPL
2010-10-01 00:00:00-04:00,8.662982524901532,8.676000355278044,8.517665930654479,8.55308723449707,448142800,0.0,0.0,AAPL
2010-10-04 00:00:00-04:00,8.525236560532989,8.564592403952501,8.409285448697155,8.435625076293945,435302000,0.0,0.0,AAPL
2010-10-05 00:00:00-04:00,8.53734644025487,8.762888896468912,8.531896137418638,8.74744987487793,501967200,0.0,0.0,AAPL
2010-10-06 00:00:00-04:00,8.767127268020166,8.839785575848735,8.636039483401667,8.755017280578613,670868800,0.0,0.0,AAPL
2010-10-07 00:00:00-04:00,8.78983424676367,8.79407274292588,8.68599392022619,8.755927085876465,408399600,0.0,0.0,AAPL
2010-10-08 00:00:00-04:00,8.831308429475587,8.91577356937045,8.779540255098443,8.902755737304688,658403200,0.0,0.0,AAPL
2010-10-11 00:00:00-04:00,8.923040789968828,8.998725788478804,8.918802294239322,8.94180965423584,427753200,0.0,0.0,AAPL
2010-10-12 00:00:00-04:00,8.94332726733729,9.067149919462272,8.85492593902347,9.0380859375,558544000,0.0,0.0,AAPL
2010-10-13 00:00:00-04:00,9.088340508359463,9.14162285208121,9.076230517326968,9.08652400970459,630092400,0.0,0.0,AAPL
2010-10-14 00:00:00-04:00,9.133447382239943,9.157061052128224,9.094393072335704,9.152217864990234,435296400,0.0,0.0,AAPL
2010-10-15 00:00:00-04:00,9.30752293201844,9.53639684431908,9.230929282437222,9.528525352478027,922194000,0.0,0.0,AAPL
2010-10-18 00:00:00-04:00,9.641448984884764,9.657493505671583,9.514902041017837,9.627220153808594,1093010800,0.0,0.0,AAPL
2010-10-19 00:00:00-04:00,9.185213996926002,9.499157697331317,9.08288704265597,9.369584083557129,1232784000,0.0,0.0,AAPL
2010-10-20 00:00:00-04:00,9.35475110526387,9.513691053189254,9.29026744291943,9.401070594787598,721624400,0.0,0.0,AAPL
2010-10-21 00:00:00-04:00,9.45647141052326,9.52852421038044,9.288146647226666,9.370492935180664,551460000,0.0,0.0,AAPL
2010-10-22 00:00:00-04:00,9.356869958545133,9.38623627402725,9.273011124544514,9.308431625366211,372778000,0.0,0.0,AAPL
2010-10-25 00:00:00-04:00,9.35747702206498,9.433464370327588,9.337797886583079,9.349907875061035,392462000,0.0,0.0,AAPL
2010-10-26 00:00:00-04:00,9.290269873877682,9.377157035809322,9.25333440237632,9.325993537902832,392929600,0.0,0.0,AAPL
2010-10-27 00:00:00-04:00,9.313878815078947,9.381995456885004,9.2518163571144,9.319328308105469,399002800,0.0,0.0,AAPL
2010-10-28 00:00:00-04:00,9.322963361305739,9.324477514039264,9.10953088189218,9.240921020507812,551051200,0.0,0.0,AAPL
2010-10-29 00:00:00-04:00,9.210343458691764,9.26029594617754,9.1086211771243,9.11195182800293,430511200,0.0,0.0,AAPL
